x, a priori error bound, running error bound, forward error
    9.97740E-01,     4.57663E-29,     8.59805E-30,     3.24218E-30
    9.97750E-01,     4.56238E-29,     7.74345E-30,     2.32403E-30
    9.97760E-01,     4.54838E-29,     8.16153E-30,     3.13607E-30
    9.97770E-01,     4.53462E-29,     9.02547E-30,     2.63393E-30
    9.97780E-01,     4.52112E-29,     7.86744E-30,     2.21064E-30
    9.97790E-01,     4.50785E-29,     8.65193E-30,     1.84152E-30
    9.97800E-01,     4.49483E-29,     9.12747E-30,     7.13321E-31
    9.97810E-01,     4.48204E-29,     7.43702E-30,     2.14655E-30
    9.97820E-01,     4.46948E-29,     7.91903E-30,     9.29936E-31
    9.97830E-01,     4.45716E-29,     6.86075E-30,     1.35139E-30
    9.97840E-01,     4.44506E-29,     7.22171E-30,     1.08632E-30
    9.97850E-01,     4.43319E-29,     6.89205E-30,     1.76355E-30
    9.97860E-01,     4.42153E-29,     7.76599E-30,     2.02527E-30
    9.97870E-01,     4.41010E-29,     6.03676E-30,     3.10223E-30
    9.97880E-01,     4.39888E-29,     7.42139E-30,     2.40585E-30
    9.97890E-01,     4.38787E-29,     6.66450E-30,     1.85442E-30
    9.97900E-01,     4.37707E-29,     6.64009E-30,     2.38580E-30
    9.97910E-01,     4.36647E-29,     7.52538E-30,     2.01910E-30
    9.97920E-01,     4.35608E-29,     5.56741E-30,     2.41979E-30
    9.97930E-01,     4.34589E-29,     5.94658E-30,     1.57106E-30
    9.97940E-01,     4.33589E-29,     6.49127E-30,     2.05764E-30
    9.97950E-01,     4.32609E-29,     5.33640E-30,     2.18525E-30
    9.97960E-01,     4.31648E-29,     6.23157E-30,     1.25748E-30
    9.97970E-01,     4.30706E-29,     6.36340E-30,     1.47771E-30
    9.97980E-01,     4.29782E-29,     5.37028E-30,     7.69013E-31
    9.97990E-01,     4.28877E-29,     6.43553E-30,     1.90986E-30
    9.98000E-01,     4.27989E-29,     6.11410E-30,     5.41520E-31
    9.98010E-01,     4.27120E-29,     5.14007E-30,     1.58091E-30
    9.98020E-01,     4.26268E-29,     5.77066E-30,     2.27026E-30
    9.98030E-01,     4.25433E-29,     4.72567E-30,     1.72199E-30
    9.98040E-01,     4.24615E-29,     5.93031E-30,     2.71307E-30
    9.98050E-01,     4.23814E-29,     5.83075E-30,     1.65081E-30
    9.98060E-01,     4.23030E-29,     5.25306E-30,     7.23460E-31
    9.98070E-01,     4.22261E-29,     5.78782E-30,     9.03307E-32
    9.98080E-01,     4.21509E-29,     5.63823E-30,     5.44827E-31
    9.98090E-01,     4.20772E-29,     5.20910E-30,     1.34546E-30
    9.98100E-01,     4.20051E-29,     4.65459E-30,     5.59531E-31
    9.98110E-01,     4.19345E-29,     3.82164E-30,     1.46038E-30
    9.98120E-01,     4.18654E-29,     4.08510E-30,     1.00073E-30
    9.98130E-01,     4.17977E-29,     4.99190E-30,     8.09173E-32
    9.98140E-01,     4.17316E-29,     3.96804E-30,     9.51268E-31
    9.98150E-01,     4.16668E-29,     4.74132E-30,     8.93444E-31
    9.98160E-01,     4.16035E-29,     4.19223E-30,     1.47327E-30
    9.98170E-01,     4.15415E-29,     4.74494E-30,     1.48869E-30
    9.98180E-01,     4.14809E-29,     5.10907E-30,     1.48291E-30
    9.98190E-01,     4.14217E-29,     4.95996E-30,     5.62497E-31
    9.98200E-01,     4.13637E-29,     5.25370E-30,     5.06850E-31
    9.98210E-01,     4.13071E-29,     3.64071E-30,     9.33265E-31
    9.98220E-01,     4.12517E-29,     2.72987E-30,     8.75049E-31
    9.98230E-01,     4.11976E-29,     3.78968E-30,     1.49739E-30
    9.98240E-01,     4.11447E-29,     4.67474E-30,     8.42716E-31
    9.98250E-01,     4.10930E-29,     4.55865E-30,     5.51511E-31
    9.98260E-01,     4.10425E-29,     3.66545E-30,     6.29413E-34
    9.98270E-01,     4.09932E-29,     3.07326E-30,     9.01566E-31
    9.98280E-01,     4.09450E-29,     4.20780E-30,     6.66212E-31
    9.98290E-01,     4.08980E-29,     4.40135E-30,     8.05269E-31
    9.98300E-01,     4.08521E-29,     2.08869E-30,     5.32841E-31
    9.98310E-01,     4.08072E-29,     4.45583E-30,     4.94835E-31
    9.98320E-01,     4.07634E-29,     3.07356E-30,     5.85108E-31
    9.98330E-01,     4.07207E-29,     3.13652E-30,     2.74355E-31
    9.98340E-01,     4.06791E-29,     4.33315E-30,     6.22917E-32
    9.98350E-01,     4.06384E-29,     2.73524E-30,     5.98253E-31
    9.98360E-01,     4.05987E-29,     4.23658E-30,     2.83194E-31
    9.98370E-01,     4.05600E-29,     2.99150E-30,     5.38159E-31
    9.98380E-01,     4.05223E-29,     2.96775E-30,     5.25828E-31
    9.98390E-01,     4.04855E-29,     3.92297E-30,     1.29172E-31
    9.98400E-01,     4.04497E-29,     4.70869E-30,     3.34036E-31
    9.98410E-01,     4.04147E-29,     2.97501E-30,     3.01094E-31
    9.98420E-01,     4.03807E-29,     4.32671E-30,     5.99285E-31
    9.98430E-01,     4.03475E-29,     2.50253E-30,     3.72079E-31
    9.98440E-01,     4.03152E-29,     3.67658E-30,     5.56769E-31
    9.98450E-01,     4.02837E-29,     3.21596E-30,     6.66514E-31
    9.98460E-01,     4.02531E-29,     2.30730E-30,     4.87691E-31
    9.98470E-01,     4.02232E-29,     3.76651E-30,     2.61483E-31
    9.98480E-01,     4.01942E-29,     3.25007E-30,     1.47912E-31
    9.98490E-01,     4.01659E-29,     2.54254E-30,     6.55925E-31
    9.98500E-01,     4.01384E-29,     3.96497E-30,     2.57231E-31
    9.98510E-01,     4.01117E-29,     2.48269E-30,     2.70008E-31
    9.98520E-01,     4.00857E-29,     2.19103E-30,     2.58220E-31
    9.98530E-01,     4.00604E-29,     4.28341E-30,     3.01967E-31
    9.98540E-01,     4.00358E-29,     3.11157E-30,     3.38244E-31
    9.98550E-01,     4.00119E-29,     2.45720E-30,     2.91596E-31
    9.98560E-01,     3.99887E-29,     2.98820E-30,     1.48862E-31
    9.98570E-01,     3.99661E-29,     2.87109E-30,     8.77104E-32
    9.98580E-01,     3.99442E-29,     4.30735E-30,     2.38160E-31
    9.98590E-01,     3.99229E-29,     2.77108E-30,     9.61782E-33
    9.98600E-01,     3.99023E-29,     3.50177E-30,     2.38735E-31
    9.98610E-01,     3.98823E-29,     3.69576E-30,     3.35405E-31
    9.98620E-01,     3.98628E-29,     2.57182E-30,     2.84154E-31
    9.98630E-01,     3.98440E-29,     3.07188E-30,     3.22061E-31
    9.98640E-01,     3.98257E-29,     2.41473E-30,     1.51294E-31
    9.98650E-01,     3.98079E-29,     2.15648E-30,     1.96118E-31
    9.98660E-01,     3.97907E-29,     2.79429E-30,     4.48393E-31
    9.98670E-01,     3.97741E-29,     2.13876E-30,     1.11528E-32
    9.98680E-01,     3.97580E-29,     2.37985E-30,     2.73246E-31
    9.98690E-01,     3.97424E-29,     4.12991E-30,     5.08208E-32
    9.98700E-01,     3.97272E-29,     2.38639E-30,     3.08071E-32
    9.98710E-01,     3.97126E-29,     2.76483E-30,     1.67760E-31
    9.98720E-01,     3.96985E-29,     3.07921E-30,     1.09519E-31
    9.98730E-01,     3.96848E-29,     2.22027E-30,     2.01010E-31
    9.98740E-01,     3.96715E-29,     2.86939E-30,     1.71516E-31
    9.98750E-01,     3.96588E-29,     1.60148E-30,     1.21529E-31
    9.98760E-01,     3.96464E-29,     1.57849E-30,     1.51439E-31
    9.98770E-01,     3.96345E-29,     3.18237E-30,     1.10161E-31
    9.98780E-01,     3.96230E-29,     2.99162E-30,     3.36768E-32
    9.98790E-01,     3.96118E-29,     2.53938E-30,     1.44040E-31
    9.98800E-01,     3.96011E-29,     2.16341E-30,     1.11043E-32
    9.98810E-01,     3.95908E-29,     2.70459E-30,     4.89089E-32
    9.98820E-01,     3.95808E-29,     3.69668E-30,     3.00160E-31
    9.98830E-01,     3.95712E-29,     1.88808E-30,     1.50631E-31
    9.98840E-01,     3.95620E-29,     2.60521E-30,     1.34795E-31
    9.98850E-01,     3.95531E-29,     2.49457E-30,     1.28066E-31
    9.98860E-01,     3.95445E-29,     1.65252E-30,     2.10099E-32
    9.98870E-01,     3.95363E-29,     3.19514E-30,     1.17298E-31
    9.98880E-01,     3.95284E-29,     2.39677E-30,     9.14496E-32
    9.98890E-01,     3.95208E-29,     1.50439E-30,     8.15541E-33
    9.98900E-01,     3.95135E-29,     3.09737E-30,     9.55323E-32
    9.98910E-01,     3.95065E-29,     9.95020E-31,     1.98452E-32
    9.98920E-01,     3.94998E-29,     3.23172E-30,     1.56879E-31
    9.98930E-01,     3.94934E-29,     2.49515E-30,     2.06240E-31
    9.98940E-01,     3.94872E-29,     2.05443E-30,     4.96328E-32
    9.98950E-01,     3.94813E-29,     1.69708E-30,     9.10098E-32
    9.98960E-01,     3.94757E-29,     3.01946E-30,     5.24486E-32
    9.98970E-01,     3.94703E-29,     1.60214E-30,     1.29181E-32
    9.98980E-01,     3.94651E-29,     3.12046E-30,     4.17568E-32
    9.98990E-01,     3.94602E-29,     2.45191E-30,     5.92353E-32
    9.99000E-01,     3.94556E-29,     1.30518E-30,     4.17835E-32
    9.99010E-01,     3.94511E-29,     2.94646E-30,     6.04254E-32
    9.99020E-01,     3.94469E-29,     2.14474E-30,     5.51228E-32
    9.99030E-01,     3.94428E-29,     2.24506E-30,     6.31549E-32
    9.99040E-01,     3.94390E-29,     2.33675E-30,     2.02734E-33
    9.99050E-01,     3.94354E-29,     2.16715E-30,     9.84880E-32
    9.99060E-01,     3.94319E-29,     2.73642E-30,     6.07814E-34
    9.99070E-01,     3.94287E-29,     1.36228E-30,     2.14805E-32
    9.99080E-01,     3.94256E-29,     1.80347E-30,     9.55458E-33
    9.99090E-01,     3.94227E-29,     3.09064E-30,     9.58837E-32
    9.99100E-01,     3.94199E-29,     1.98674E-30,     3.36819E-32
    9.99110E-01,     3.94174E-29,     1.99130E-30,     7.23998E-33
    9.99120E-01,     3.94149E-29,     1.73294E-30,     1.38907E-32
    9.99130E-01,     3.94127E-29,     1.77678E-30,     1.61525E-35
    9.99140E-01,     3.94105E-29,     2.15727E-30,     4.35337E-32
    9.99150E-01,     3.94086E-29,     2.95130E-30,     2.07890E-32
    9.99160E-01,     3.94067E-29,     2.49736E-30,     5.27112E-32
    9.99170E-01,     3.94050E-29,     2.64875E-30,     1.43815E-31
    9.99180E-01,     3.94034E-29,     2.97324E-30,     4.60027E-32
    9.99190E-01,     3.94019E-29,     2.55603E-30,     9.87438E-33
    9.99200E-01,     3.94006E-29,     2.68346E-30,     5.69142E-32
    9.99210E-01,     3.93994E-29,     2.42934E-30,     4.05448E-32
    9.99220E-01,     3.93982E-29,     3.11076E-30,     3.00146E-33
    9.99230E-01,     3.93972E-29,     2.85498E-30,     1.01346E-32
    9.99240E-01,     3.93963E-29,     2.97545E-30,     6.18117E-32
    9.99250E-01,     3.93955E-29,     2.42573E-30,     5.98387E-32
    9.99260E-01,     3.93948E-29,     8.38500E-31,     1.14463E-32
    9.99270E-01,     3.93941E-29,     1.72160E-30,     5.52691E-33
    9.99280E-01,     3.93936E-29,     2.14463E-30,     2.37188E-32
    9.99290E-01,     3.93931E-29,     2.94558E-30,     2.44586E-31
    9.99300E-01,     3.93927E-29,     2.72326E-30,     1.06034E-32
    9.99310E-01,     3.93924E-29,     1.42584E-30,     1.81700E-33
    9.99320E-01,     3.93922E-29,     1.82658E-30,     2.59111E-32
    9.99330E-01,     3.93920E-29,     3.02308E-30,     1.51044E-32
    9.99340E-01,     3.93919E-29,     1.60162E-30,     7.05086E-32
    9.99350E-01,     3.93919E-29,     1.88304E-30,     8.40350E-33
    9.99360E-01,     3.93919E-29,     1.35887E-30,     8.74891E-34
    9.99370E-01,     3.93920E-29,     2.79568E-30,     4.27024E-32
    9.99380E-01,     3.93921E-29,     2.37420E-30,     3.68923E-32
    9.99390E-01,     3.93923E-29,     1.45693E-30,     2.91485E-32
    9.99400E-01,     3.93925E-29,     3.36389E-30,     2.06941E-32
    9.99410E-01,     3.93928E-29,     2.36003E-30,     6.75729E-32
    9.99420E-01,     3.93932E-29,     2.71426E-30,     1.02437E-32
    9.99430E-01,     3.93936E-29,     3.31028E-30,     1.20757E-33
    9.99440E-01,     3.93940E-29,     1.58513E-30,     5.79164E-32
    9.99450E-01,     3.93944E-29,     3.14545E-30,     5.12817E-32
    9.99460E-01,     3.93949E-29,     2.80981E-30,     6.42147E-33
    9.99470E-01,     3.93955E-29,     2.03613E-30,     5.55138E-32
    9.99480E-01,     3.93960E-29,     1.75741E-30,     1.21361E-32
    9.99490E-01,     3.93966E-29,     3.76277E-30,     2.93552E-32
    9.99500E-01,     3.93972E-29,     1.35633E-30,     1.18909E-33
    9.99510E-01,     3.93979E-29,     1.80120E-30,     5.97696E-32
    9.99520E-01,     3.93986E-29,     2.49511E-30,     4.90794E-33
    9.99530E-01,     3.93993E-29,     5.54294E-31,     4.97986E-33
    9.99540E-01,     3.94000E-29,     3.65595E-30,     4.55313E-32
    9.99550E-01,     3.94007E-29,     2.26432E-30,     1.43406E-32
    9.99560E-01,     3.94015E-29,     1.05635E-30,     1.88319E-32
    9.99570E-01,     3.94023E-29,     3.82372E-30,     6.85738E-32
    9.99580E-01,     3.94031E-29,     2.93720E-30,     5.61836E-32
    9.99590E-01,     3.94039E-29,     1.73486E-30,     1.78384E-33
    9.99600E-01,     3.94048E-29,     2.23421E-30,     2.44766E-32
    9.99610E-01,     3.94056E-29,     2.37576E-30,     6.60796E-32
    9.99620E-01,     3.94065E-29,     2.77076E-30,     8.62020E-32
    9.99630E-01,     3.94073E-29,     1.49952E-30,     3.70141E-32
    9.99640E-01,     3.94082E-29,     2.18325E-30,     3.87222E-32
    9.99650E-01,     3.94091E-29,     1.87260E-30,     5.33979E-32
    9.99660E-01,     3.94100E-29,     2.26156E-30,     3.02217E-32
    9.99670E-01,     3.94109E-29,     2.60823E-30,     1.17657E-31
    9.99680E-01,     3.94119E-29,     3.26054E-30,     3.37642E-32
    9.99690E-01,     3.94128E-29,     1.97854E-30,     2.24380E-32
    9.99700E-01,     3.94137E-29,     3.46326E-30,     1.56778E-31
    9.99710E-01,     3.94147E-29,     2.43513E-30,     8.92715E-33
    9.99720E-01,     3.94156E-29,     3.47647E-30,     3.36526E-32
    9.99730E-01,     3.94166E-29,     2.93882E-30,     2.70527E-32
    9.99740E-01,     3.94175E-29,     1.78803E-30,     8.17369E-33
    9.99750E-01,     3.94185E-29,     3.67093E-30,     1.79118E-32
    9.99760E-01,     3.94195E-29,     2.53339E-30,     3.15065E-32
    9.99770E-01,     3.94204E-29,     2.64021E-30,     2.19053E-32
    9.99780E-01,     3.94214E-29,     2.84023E-30,     2.45185E-32
    9.99790E-01,     3.94224E-29,     2.98490E-30,     3.22557E-31
    9.99800E-01,     3.94234E-29,     3.25625E-30,     2.58910E-31
    9.99810E-01,     3.94243E-29,     1.82542E-30,     9.11622E-33
    9.99820E-01,     3.94253E-29,     1.07474E-30,     1.08543E-32
    9.99830E-01,     3.94263E-29,     1.93357E-30,     1.66542E-32
    9.99840E-01,     3.94273E-29,     2.21274E-30,     3.63179E-32
    9.99850E-01,     3.94283E-29,     2.09148E-30,     3.95728E-32
    9.99860E-01,     3.94292E-29,     1.90100E-30,     1.53469E-33
    9.99870E-01,     3.94302E-29,     1.49224E-30,     1.53389E-32
    9.99880E-01,     3.94312E-29,     2.54377E-30,     3.38219E-32
    9.99890E-01,     3.94322E-29,     3.26819E-30,     9.55858E-33
    9.99900E-01,     3.94332E-29,     8.59457E-31,     1.13213E-32
    9.99910E-01,     3.94342E-29,     2.23604E-30,     6.18433E-32
    9.99920E-01,     3.94352E-29,     2.78012E-30,     9.24038E-33
    9.99930E-01,     3.94361E-29,     6.91821E-31,     2.87745E-32
    9.99940E-01,     3.94371E-29,     3.43150E-30,     8.12112E-34
    9.99950E-01,     3.94381E-29,     2.94625E-30,     9.11186E-32
    9.99960E-01,     3.94391E-29,     1.60801E-30,     1.55743E-32
    9.99970E-01,     3.94401E-29,     3.20053E-30,     1.43147E-31
    9.99980E-01,     3.94411E-29,     5.47914E-31,     7.70613E-33
    9.99990E-01,     3.94421E-29,     2.74767E-30,     1.47592E-31
    1.00000E+00,     3.94430E-29,     1.62703E-30,     1.95421E-67
    1.00001E+00,     3.94440E-29,     2.16941E-30,     4.50770E-32
    1.00002E+00,     3.94450E-29,     1.82809E-30,     2.35623E-34
    1.00003E+00,     3.94460E-29,     1.23672E-30,     1.74651E-32
    1.00004E+00,     3.94470E-29,     1.93221E-30,     8.11133E-33
    1.00005E+00,     3.94480E-29,     1.62724E-30,     1.19419E-34
    1.00006E+00,     3.94490E-29,     2.80425E-30,     2.41755E-32
    1.00007E+00,     3.94499E-29,     2.30382E-30,     1.77859E-32
    1.00008E+00,     3.94509E-29,     2.60949E-30,     1.69446E-32
    1.00009E+00,     3.94519E-29,     2.52614E-30,     3.24218E-32
    1.00010E+00,     3.94529E-29,     2.26115E-30,     2.26081E-32
    1.00011E+00,     3.94539E-29,     2.85966E-30,     3.02704E-32
    1.00012E+00,     3.94549E-29,     1.85951E-30,     4.45629E-32
    1.00013E+00,     3.94559E-29,     2.51802E-30,     5.43171E-32
    1.00014E+00,     3.94569E-29,     2.01198E-30,     4.00182E-32
    1.00015E+00,     3.94578E-29,     2.33232E-30,     3.96109E-32
    1.00016E+00,     3.94588E-29,     2.82549E-30,     7.46322E-32
    1.00017E+00,     3.94598E-29,     2.28824E-30,     2.38809E-33
    1.00018E+00,     3.94608E-29,     2.07332E-30,     5.25496E-32
    1.00019E+00,     3.94618E-29,     2.36468E-30,     6.40357E-33
    1.00020E+00,     3.94628E-29,     1.62724E-30,     1.13337E-32
    1.00021E+00,     3.94638E-29,     1.62698E-30,     3.11546E-33
    1.00022E+00,     3.94648E-29,     2.57910E-30,     1.71469E-32
    1.00023E+00,     3.94658E-29,     1.79264E-30,     1.18885E-32
    1.00024E+00,     3.94668E-29,     2.51421E-30,     1.63814E-32
    1.00025E+00,     3.94678E-29,     2.44303E-30,     5.45532E-32
    1.00026E+00,     3.94688E-29,     2.86654E-30,     1.05138E-31
    1.00027E+00,     3.94698E-29,     1.90186E-30,     7.11683E-32
    1.00028E+00,     3.94709E-29,     2.79884E-30,     8.18295E-32
    1.00029E+00,     3.94719E-29,     2.12534E-30,     3.42747E-32
    1.00030E+00,     3.94729E-29,     2.34558E-30,     7.65167E-33
    1.00031E+00,     3.94739E-29,     1.09199E-30,     9.56347E-32
    1.00032E+00,     3.94750E-29,     2.39758E-30,     5.38498E-33
    1.00033E+00,     3.94760E-29,     2.33685E-30,     4.15468E-33
    1.00034E+00,     3.94771E-29,     1.80524E-30,     1.74342E-32
    1.00035E+00,     3.94782E-29,     2.76597E-30,     4.75025E-32
    1.00036E+00,     3.94792E-29,     2.15527E-30,     7.53075E-33
    1.00037E+00,     3.94803E-29,     1.91590E-30,     4.76412E-32
    1.00038E+00,     3.94814E-29,     3.11698E-30,     5.79484E-32
    1.00039E+00,     3.94825E-29,     2.11424E-30,     3.18036E-32
    1.00040E+00,     3.94836E-29,     1.30529E-30,     9.35997E-33
    1.00041E+00,     3.94848E-29,     2.76333E-30,     2.41876E-32
    1.00042E+00,     3.94859E-29,     3.31209E-30,     9.38456E-33
    1.00043E+00,     3.94871E-29,     2.01766E-30,     5.10681E-33
    1.00044E+00,     3.94883E-29,     2.43330E-30,     1.71238E-32
    1.00045E+00,     3.94895E-29,     1.50618E-30,     2.35653E-32
    1.00046E+00,     3.94907E-29,     2.04042E-30,     2.09550E-32
    1.00047E+00,     3.94920E-29,     3.09334E-30,     8.12414E-32
    1.00048E+00,     3.94932E-29,     3.10557E-30,     9.60012E-33
    1.00049E+00,     3.94945E-29,     2.81355E-30,     1.88761E-32
    1.00050E+00,     3.94958E-29,     2.12632E-30,     4.65402E-32
    1.00051E+00,     3.94972E-29,     1.91595E-30,     1.07485E-32
    1.00052E+00,     3.94986E-29,     2.62307E-30,     1.13259E-31
    1.00053E+00,     3.95000E-29,     1.64796E-30,     1.85807E-32
    1.00054E+00,     3.95014E-29,     2.06231E-30,     6.79875E-32
    1.00055E+00,     3.95029E-29,     2.03653E-30,     3.90822E-33
    1.00056E+00,     3.95044E-29,     2.42905E-30,     4.61140E-33
    1.00057E+00,     3.95060E-29,     2.60214E-30,     2.38184E-32
    1.00058E+00,     3.95076E-29,     2.36682E-30,     3.29184E-32
    1.00059E+00,     3.95092E-29,     2.99999E-30,     5.07941E-32
    1.00060E+00,     3.95109E-29,     3.04149E-30,     1.02565E-32
    1.00061E+00,     3.95126E-29,     2.37350E-30,     4.67847E-32
    1.00062E+00,     3.95144E-29,     2.32539E-30,     1.19040E-32
    1.00063E+00,     3.95162E-29,     2.83758E-30,     7.61950E-32
    1.00064E+00,     3.95181E-29,     2.30348E-30,     1.93355E-32
    1.00065E+00,     3.95201E-29,     2.12013E-30,     2.17896E-33
    1.00066E+00,     3.95221E-29,     2.26748E-30,     5.40569E-32
    1.00067E+00,     3.95241E-29,     1.70061E-30,     1.75428E-32
    1.00068E+00,     3.95263E-29,     2.05710E-30,     8.58822E-33
    1.00069E+00,     3.95285E-29,     2.47964E-30,     5.74648E-32
    1.00070E+00,     3.95308E-29,     2.17854E-30,     2.08029E-33
    1.00071E+00,     3.95331E-29,     2.03400E-30,     2.72057E-33
    1.00072E+00,     3.95356E-29,     3.19895E-30,     5.11745E-32
    1.00073E+00,     3.95381E-29,     2.05902E-30,     4.52574E-32
    1.00074E+00,     3.95407E-29,     2.00294E-30,     1.41360E-32
    1.00075E+00,     3.95434E-29,     2.24202E-30,     7.98323E-32
    1.00076E+00,     3.95462E-29,     1.54660E-30,     4.18966E-33
    1.00077E+00,     3.95491E-29,     1.68113E-30,     2.44456E-33
    1.00078E+00,     3.95521E-29,     2.71061E-30,     2.61275E-32
    1.00079E+00,     3.95552E-29,     2.35905E-30,     1.29054E-32
    1.00080E+00,     3.95584E-29,     3.09836E-30,     5.87698E-32
    1.00081E+00,     3.95617E-29,     2.81925E-30,     3.49314E-32
    1.00082E+00,     3.95651E-29,     2.62708E-30,     2.60007E-32
    1.00083E+00,     3.95687E-29,     2.22945E-30,     2.26092E-32
    1.00084E+00,     3.95724E-29,     2.52350E-30,     2.52210E-32
    1.00085E+00,     3.95762E-29,     1.76153E-30,     3.37593E-32
    1.00086E+00,     3.95801E-29,     1.44258E-30,     3.64546E-33
    1.00087E+00,     3.95842E-29,     2.85873E-30,     1.02035E-31
    1.00088E+00,     3.95885E-29,     2.29244E-30,     2.99780E-32
    1.00089E+00,     3.95929E-29,     2.47897E-30,     2.83928E-32
    1.00090E+00,     3.95974E-29,     2.05408E-30,     3.43988E-32
    1.00091E+00,     3.96021E-29,     2.82339E-30,     3.30964E-32
    1.00092E+00,     3.96070E-29,     1.68697E-30,     7.04848E-33
    1.00093E+00,     3.96121E-29,     2.33520E-30,     5.86632E-32
    1.00094E+00,     3.96173E-29,     2.15256E-30,     9.71867E-32
    1.00095E+00,     3.96227E-29,     2.68624E-30,     3.46277E-32
    1.00096E+00,     3.96283E-29,     2.08624E-30,     7.19561E-32
    1.00097E+00,     3.96341E-29,     2.53835E-30,     4.35610E-32
    1.00098E+00,     3.96401E-29,     2.37802E-30,     7.02863E-32
    1.00099E+00,     3.96463E-29,     2.59066E-30,     1.07340E-31
    1.00100E+00,     3.96528E-29,     2.52653E-30,     8.71543E-33
    1.00101E+00,     3.96594E-29,     2.43507E-30,     1.21483E-31
    1.00102E+00,     3.96663E-29,     2.44672E-30,     5.53131E-32
    1.00103E+00,     3.96734E-29,     1.94060E-30,     9.15714E-32
    1.00104E+00,     3.96808E-29,     2.02657E-30,     1.20652E-31
    1.00105E+00,     3.96884E-29,     2.62701E-30,     1.58634E-31
    1.00106E+00,     3.96963E-29,     3.33304E-30,     1.49150E-31
    1.00107E+00,     3.97044E-29,     2.39221E-30,     4.04077E-32
    1.00108E+00,     3.97128E-29,     2.67196E-30,     4.25192E-32
    1.00109E+00,     3.97215E-29,     1.73672E-30,     2.86605E-32
    1.00110E+00,     3.97304E-29,     2.72631E-30,     3.36109E-32
    1.00111E+00,     3.97397E-29,     2.43606E-30,     4.54658E-32
    1.00112E+00,     3.97493E-29,     2.17359E-30,     6.28709E-32
    1.00113E+00,     3.97591E-29,     2.33740E-30,     2.22636E-31
    1.00114E+00,     3.97694E-29,     2.55040E-30,     9.20824E-33
    1.00115E+00,     3.97799E-29,     3.17401E-30,     2.20937E-31
    1.00116E+00,     3.97907E-29,     3.23825E-30,     1.96189E-31
    1.00117E+00,     3.98020E-29,     2.52642E-30,     2.27563E-31
    1.00118E+00,     3.98135E-29,     3.08011E-30,     1.57855E-31
    1.00119E+00,     3.98255E-29,     1.09277E-30,     8.44297E-32
    1.00120E+00,     3.98378E-29,     2.48666E-30,     7.13382E-32
    1.00121E+00,     3.98505E-29,     3.35279E-30,     2.44261E-32
    1.00122E+00,     3.98636E-29,     2.34434E-30,     1.36047E-31
    1.00123E+00,     3.98770E-29,     2.11902E-30,     3.74560E-33
    1.00124E+00,     3.98909E-29,     3.01882E-30,     1.61987E-31
    1.00125E+00,     3.99053E-29,     2.93588E-30,     4.91843E-32
    1.00126E+00,     3.99200E-29,     2.86420E-30,     3.21519E-32
    1.00127E+00,     3.99352E-29,     3.24525E-30,     1.00526E-31
    1.00128E+00,     3.99509E-29,     2.49802E-30,     1.43017E-31
    1.00129E+00,     3.99670E-29,     2.52373E-30,     1.42458E-31
    1.00130E+00,     3.99836E-29,     2.99779E-30,     1.68622E-31
    1.00131E+00,     4.00007E-29,     1.41717E-30,     3.06039E-31
    1.00132E+00,     4.00183E-29,     3.79994E-30,     1.10956E-32
    1.00133E+00,     4.00364E-29,     2.14259E-30,     1.65150E-31
    1.00134E+00,     4.00550E-29,     3.11059E-30,     2.62706E-31
    1.00135E+00,     4.00742E-29,     1.73943E-30,     1.71187E-31
    1.00136E+00,     4.00939E-29,     3.39265E-30,     1.63544E-31
    1.00137E+00,     4.01141E-29,     2.66020E-30,     1.79654E-31
    1.00138E+00,     4.01350E-29,     3.07407E-30,     3.01988E-31
    1.00139E+00,     4.01564E-29,     2.32576E-30,     1.74857E-31
    1.00140E+00,     4.01784E-29,     3.09628E-30,     3.37009E-32
    1.00141E+00,     4.02010E-29,     3.28292E-30,     2.22364E-31
    1.00142E+00,     4.02243E-29,     2.74399E-30,     2.12630E-31
    1.00143E+00,     4.02481E-29,     3.85147E-30,     2.41272E-31
    1.00144E+00,     4.02727E-29,     3.17373E-30,     1.78538E-31
    1.00145E+00,     4.02979E-29,     1.62645E-30,     3.34398E-31
    1.00146E+00,     4.03237E-29,     3.38737E-30,     3.85279E-31
    1.00147E+00,     4.03503E-29,     3.35898E-30,     3.23252E-31
    1.00148E+00,     4.03776E-29,     3.08560E-30,     1.72502E-31
    1.00149E+00,     4.04055E-29,     2.86217E-30,     7.91216E-31
    1.00150E+00,     4.04343E-29,     3.19719E-30,     3.82198E-31
    1.00151E+00,     4.04637E-29,     4.06114E-30,     1.19371E-31
    1.00152E+00,     4.04940E-29,     3.35242E-30,     6.82617E-31
    1.00153E+00,     4.05250E-29,     3.42413E-30,     9.34158E-34
    1.00154E+00,     4.05568E-29,     2.75041E-30,     7.33376E-31
    1.00155E+00,     4.05894E-29,     2.52038E-30,     3.37329E-31
    1.00156E+00,     4.06228E-29,     3.73824E-30,     1.82853E-31
    1.00157E+00,     4.06571E-29,     2.55381E-30,     4.03465E-31
    1.00158E+00,     4.06923E-29,     3.64574E-30,     7.32396E-31
    1.00159E+00,     4.07283E-29,     4.30811E-30,     4.38707E-31
    1.00160E+00,     4.07652E-29,     3.70909E-30,     2.75102E-31
    1.00161E+00,     4.08030E-29,     3.38971E-30,     2.27672E-31
