x, a priori error bound, running error bound, forward error
    9.97730E-01,     1.78662E-27,     5.52346E-29,     5.56484E-30
    9.97740E-01,     1.78650E-27,     3.95343E-29,     3.24817E-30
    9.97750E-01,     1.78638E-27,     5.32386E-29,     2.35727E-30
    9.97760E-01,     1.78626E-27,     5.40102E-29,     3.17482E-30
    9.97770E-01,     1.78614E-27,     4.93648E-29,     2.63577E-30
    9.97780E-01,     1.78603E-27,     6.07461E-29,     2.21064E-30
    9.97790E-01,     1.78592E-27,     5.93580E-29,     1.84152E-30
    9.97800E-01,     1.78581E-27,     6.84407E-29,     7.13321E-31
    9.97810E-01,     1.78570E-27,     5.32883E-29,     2.14655E-30
    9.97820E-01,     1.78560E-27,     5.16289E-29,     9.29936E-31
    9.97830E-01,     1.78550E-27,     4.69021E-29,     1.35139E-30
    9.97840E-01,     1.78540E-27,     5.71772E-29,     1.10407E-30
    9.97850E-01,     1.78530E-27,     5.25489E-29,     1.76355E-30
    9.97860E-01,     1.78520E-27,     3.90029E-29,     2.03485E-30
    9.97870E-01,     1.78511E-27,     3.84713E-29,     3.10849E-30
    9.97880E-01,     1.78502E-27,     3.54546E-29,     2.40787E-30
    9.97890E-01,     1.78493E-27,     5.79060E-29,     1.85442E-30
    9.97900E-01,     1.78484E-27,     2.96559E-29,     2.38580E-30
    9.97910E-01,     1.78476E-27,     6.37710E-29,     2.01910E-30
    9.97920E-01,     1.78468E-27,     4.59899E-29,     2.42781E-30
    9.97930E-01,     1.78460E-27,     4.68928E-29,     1.57106E-30
    9.97940E-01,     1.78452E-27,     5.50641E-29,     2.06000E-30
    9.97950E-01,     1.78444E-27,     4.65465E-29,     2.18525E-30
    9.97960E-01,     1.78437E-27,     5.42218E-29,     1.48443E-30
    9.97970E-01,     1.78429E-27,     5.79192E-29,     1.48099E-30
    9.97980E-01,     1.78422E-27,     5.35779E-29,     7.69013E-31
    9.97990E-01,     1.78415E-27,     5.02705E-29,     1.90986E-30
    9.98000E-01,     1.78409E-27,     5.81799E-29,     6.69940E-31
    9.98010E-01,     1.78402E-27,     4.96474E-29,     1.59317E-30
    9.98020E-01,     1.78396E-27,     5.72577E-29,     2.30427E-30
    9.98030E-01,     1.78389E-27,     4.09825E-29,     1.72481E-30
    9.98040E-01,     1.78383E-27,     3.07262E-29,     2.71307E-30
    9.98050E-01,     1.78377E-27,     5.45839E-29,     1.50786E-30
    9.98060E-01,     1.78372E-27,     3.90841E-29,     7.23460E-31
    9.98070E-01,     1.78366E-27,     4.86044E-29,     9.03307E-32
    9.98080E-01,     1.78361E-27,     5.32962E-29,     5.44827E-31
    9.98090E-01,     1.78356E-27,     5.12287E-29,     1.37760E-30
    9.98100E-01,     1.78350E-27,     4.00106E-29,     5.59531E-31
    9.98110E-01,     1.78345E-27,     3.72017E-29,     1.69506E-30
    9.98120E-01,     1.78341E-27,     4.35967E-29,     1.00073E-30
    9.98130E-01,     1.78336E-27,     5.63592E-29,     1.27558E-31
    9.98140E-01,     1.78332E-27,     5.32924E-29,     9.71496E-31
    9.98150E-01,     1.78327E-27,     6.12266E-29,     9.14952E-31
    9.98160E-01,     1.78323E-27,     6.15790E-29,     1.47327E-30
    9.98170E-01,     1.78319E-27,     4.00025E-29,     1.48869E-30
    9.98180E-01,     1.78315E-27,     4.38571E-29,     1.48291E-30
    9.98190E-01,     1.78311E-27,     4.88552E-29,     5.62497E-31
    9.98200E-01,     1.78308E-27,     2.97425E-29,     5.06850E-31
    9.98210E-01,     1.78304E-27,     5.83498E-29,     1.22200E-30
    9.98220E-01,     1.78301E-27,     4.24809E-29,     8.96998E-31
    9.98230E-01,     1.78297E-27,     5.24228E-29,     1.65805E-30
    9.98240E-01,     1.78294E-27,     3.99552E-29,     9.30454E-31
    9.98250E-01,     1.78291E-27,     4.53542E-29,     6.78041E-31
    9.98260E-01,     1.78288E-27,     2.34561E-29,     1.97216E-31
    9.98270E-01,     1.78285E-27,     4.15359E-29,     9.01566E-31
    9.98280E-01,     1.78283E-27,     5.41959E-29,     7.74218E-31
    9.98290E-01,     1.78280E-27,     3.85013E-29,     8.05269E-31
    9.98300E-01,     1.78278E-27,     4.44795E-29,     5.41889E-31
    9.98310E-01,     1.78275E-27,     4.45044E-29,     5.32687E-31
    9.98320E-01,     1.78273E-27,     6.11627E-29,     9.92614E-31
    9.98330E-01,     1.78271E-27,     4.40154E-29,     2.74355E-31
    9.98340E-01,     1.78269E-27,     3.55234E-29,     6.22917E-32
    9.98350E-01,     1.78267E-27,     4.47150E-29,     5.98253E-31
    9.98360E-01,     1.78265E-27,     3.15704E-29,     2.83194E-31
    9.98370E-01,     1.78263E-27,     3.65481E-29,     1.03956E-30
    9.98380E-01,     1.78262E-27,     3.90198E-29,     5.25828E-31
    9.98390E-01,     1.78260E-27,     5.99301E-29,     1.29172E-31
    9.98400E-01,     1.78259E-27,     3.18978E-29,     3.34036E-31
    9.98410E-01,     1.78257E-27,     5.44640E-29,     4.22100E-31
    9.98420E-01,     1.78256E-27,     4.14353E-29,     5.99285E-31
    9.98430E-01,     1.78255E-27,     4.42268E-29,     3.72079E-31
    9.98440E-01,     1.78254E-27,     5.83614E-29,     1.02095E-30
    9.98450E-01,     1.78253E-27,     5.71934E-29,     6.66514E-31
    9.98460E-01,     1.78252E-27,     4.14170E-29,     4.87691E-31
    9.98470E-01,     1.78251E-27,     4.54427E-29,     3.27517E-31
    9.98480E-01,     1.78250E-27,     5.83107E-29,     1.47912E-31
    9.98490E-01,     1.78249E-27,     5.07330E-29,     6.84931E-31
    9.98500E-01,     1.78249E-27,     4.01066E-29,     3.24132E-31
    9.98510E-01,     1.78248E-27,     5.23764E-29,     3.34363E-31
    9.98520E-01,     1.78248E-27,     4.15859E-29,     5.66104E-31
    9.98530E-01,     1.78247E-27,     5.09256E-29,     4.96749E-31
    9.98540E-01,     1.78247E-27,     3.55607E-29,     5.98858E-31
    9.98550E-01,     1.78247E-27,     5.48535E-29,     4.97265E-31
    9.98560E-01,     1.78247E-27,     4.13898E-29,     4.21587E-31
    9.98570E-01,     1.78247E-27,     3.72548E-29,     8.77104E-32
    9.98580E-01,     1.78246E-27,     4.83573E-29,     5.50701E-31
    9.98590E-01,     1.78246E-27,     2.91643E-29,     1.97450E-31
    9.98600E-01,     1.78247E-27,     4.14720E-29,     2.38735E-31
    9.98610E-01,     1.78247E-27,     4.37135E-29,     3.49600E-31
    9.98620E-01,     1.78247E-27,     5.17800E-29,     4.86126E-31
    9.98630E-01,     1.78247E-27,     6.53536E-29,     5.52642E-31
    9.98640E-01,     1.78247E-27,     6.11619E-29,     1.51294E-31
    9.98650E-01,     1.78248E-27,     4.87971E-29,     4.40497E-31
    9.98660E-01,     1.78248E-27,     5.46030E-29,     4.89847E-31
    9.98670E-01,     1.78249E-27,     4.83920E-29,     1.11528E-32
    9.98680E-01,     1.78249E-27,     3.29971E-29,     2.73246E-31
    9.98690E-01,     1.78250E-27,     5.03073E-29,     7.08069E-32
    9.98700E-01,     1.78250E-27,     1.84519E-29,     3.08071E-32
    9.98710E-01,     1.78251E-27,     5.62632E-29,     1.67760E-31
    9.98720E-01,     1.78252E-27,     3.65970E-29,     2.25584E-31
    9.98730E-01,     1.78252E-27,     3.63155E-29,     2.81600E-31
    9.98740E-01,     1.78253E-27,     3.42912E-29,     1.71516E-31
    9.98750E-01,     1.78254E-27,     4.08236E-29,     5.25297E-31
    9.98760E-01,     1.78255E-27,     5.34457E-29,     1.51439E-31
    9.98770E-01,     1.78256E-27,     3.15917E-29,     1.10161E-31
    9.98780E-01,     1.78257E-27,     4.51028E-29,     3.36768E-32
    9.98790E-01,     1.78258E-27,     5.84886E-29,     2.44216E-31
    9.98800E-01,     1.78259E-27,     6.32559E-29,     3.94587E-31
    9.98810E-01,     1.78260E-27,     4.53207E-29,     4.89089E-32
    9.98820E-01,     1.78261E-27,     3.77348E-29,     5.26994E-31
    9.98830E-01,     1.78262E-27,     4.51345E-29,     2.48160E-31
    9.98840E-01,     1.78264E-27,     3.48188E-29,     3.26044E-31
    9.98850E-01,     1.78265E-27,     4.81422E-29,     2.66364E-31
    9.98860E-01,     1.78266E-27,     3.03804E-29,     4.15440E-31
    9.98870E-01,     1.78267E-27,     4.35214E-29,     1.19861E-31
    9.98880E-01,     1.78269E-27,     4.16941E-29,     5.00196E-31
    9.98890E-01,     1.78270E-27,     4.03520E-29,     8.15541E-33
    9.98900E-01,     1.78271E-27,     3.08430E-29,     2.19135E-31
    9.98910E-01,     1.78273E-27,     3.62778E-29,     2.65243E-31
    9.98920E-01,     1.78274E-27,     5.54100E-29,     4.03365E-32
    9.98930E-01,     1.78276E-27,     3.78227E-29,     1.88191E-31
    9.98940E-01,     1.78277E-27,     4.30845E-29,     2.46848E-31
    9.98950E-01,     1.78279E-27,     5.46404E-29,     7.95978E-31
    9.98960E-01,     1.78280E-27,     5.49029E-29,     3.94773E-31
    9.98970E-01,     1.78282E-27,     4.70647E-29,     2.10133E-31
    9.98980E-01,     1.78284E-27,     4.74228E-29,     1.55458E-31
    9.98990E-01,     1.78285E-27,     3.52007E-29,     1.15032E-31
    9.99000E-01,     1.78287E-27,     3.22181E-29,     3.09862E-31
    9.99010E-01,     1.78289E-27,     4.97053E-29,     2.57641E-31
    9.99020E-01,     1.78290E-27,     2.54680E-29,     5.51228E-32
    9.99030E-01,     1.78292E-27,     6.13846E-29,     4.57585E-31
    9.99040E-01,     1.78294E-27,     4.06273E-29,     4.40084E-31
    9.99050E-01,     1.78296E-27,     3.56154E-29,     4.92966E-31
    9.99060E-01,     1.78297E-27,     3.60896E-29,     1.39883E-31
    9.99070E-01,     1.78299E-27,     1.79633E-29,     1.75735E-31
    9.99080E-01,     1.78301E-27,     4.45894E-29,     3.84876E-31
    9.99090E-01,     1.78303E-27,     4.66921E-29,     4.07239E-31
    9.99100E-01,     1.78305E-27,     4.35635E-29,     3.95866E-31
    9.99110E-01,     1.78307E-27,     3.97401E-29,     9.13676E-32
    9.99120E-01,     1.78308E-27,     5.20390E-29,     1.38907E-32
    9.99130E-01,     1.78310E-27,     4.81841E-29,     5.99791E-31
    9.99140E-01,     1.78312E-27,     4.64792E-29,     4.35337E-32
    9.99150E-01,     1.78314E-27,     4.55565E-29,     2.85148E-32
    9.99160E-01,     1.78316E-27,     3.23985E-29,     4.58964E-32
    9.99170E-01,     1.78318E-27,     5.03342E-29,     9.07113E-31
    9.99180E-01,     1.78320E-27,     2.74111E-29,     4.60027E-32
    9.99190E-01,     1.78322E-27,     4.37830E-29,     4.24820E-31
    9.99200E-01,     1.78324E-27,     3.39659E-29,     4.16934E-32
    9.99210E-01,     1.78326E-27,     3.71200E-29,     5.80628E-32
    9.99220E-01,     1.78328E-27,     4.60688E-29,     3.91429E-31
    9.99230E-01,     1.78330E-27,     2.76087E-29,     1.97475E-31
    9.99240E-01,     1.78332E-27,     4.71143E-29,     1.67504E-31
    9.99250E-01,     1.78334E-27,     4.08353E-29,     5.98387E-32
    9.99260E-01,     1.78336E-27,     5.26248E-29,     6.61382E-31
    9.99270E-01,     1.78338E-27,     4.90985E-29,     5.48307E-32
    9.99280E-01,     1.78340E-27,     5.27827E-29,     2.45586E-31
    9.99290E-01,     1.78343E-27,     4.20534E-29,     2.44586E-31
    9.99300E-01,     1.78345E-27,     3.61082E-29,     1.09211E-31
    9.99310E-01,     1.78347E-27,     5.29649E-29,     3.71596E-31
    9.99320E-01,     1.78349E-27,     3.77078E-29,     4.62028E-31
    9.99330E-01,     1.78351E-27,     4.58308E-29,     1.13712E-31
    9.99340E-01,     1.78353E-27,     2.98379E-29,     4.00683E-31
    9.99350E-01,     1.78355E-27,     5.76836E-29,     4.02834E-31
    9.99360E-01,     1.78357E-27,     3.87405E-29,     9.94825E-32
    9.99370E-01,     1.78359E-27,     3.08305E-29,     1.41310E-31
    9.99380E-01,     1.78362E-27,     4.51151E-29,     8.61961E-32
    9.99390E-01,     1.78364E-27,     3.26462E-29,     1.27756E-31
    9.99400E-01,     1.78366E-27,     5.29801E-29,     5.70952E-31
    9.99410E-01,     1.78368E-27,     4.38583E-29,     1.52917E-31
    9.99420E-01,     1.78370E-27,     5.10165E-29,     3.48956E-32
    9.99430E-01,     1.78372E-27,     5.79977E-29,     4.92073E-31
    9.99440E-01,     1.78375E-27,     5.11826E-29,     3.53739E-31
    9.99450E-01,     1.78377E-27,     3.80066E-29,     4.73259E-32
    9.99460E-01,     1.78379E-27,     4.82121E-29,     2.15446E-31
    9.99470E-01,     1.78381E-27,     5.26030E-29,     3.98318E-31
    9.99480E-01,     1.78383E-27,     4.16586E-29,     4.31598E-31
    9.99490E-01,     1.78385E-27,     4.60572E-29,     6.21001E-31
    9.99500E-01,     1.78388E-27,     4.02984E-29,     2.08352E-31
    9.99510E-01,     1.78390E-27,     3.16185E-29,     2.75254E-31
    9.99520E-01,     1.78392E-27,     4.61831E-29,     1.03516E-31
    9.99530E-01,     1.78394E-27,     5.14964E-29,     2.13316E-31
    9.99540E-01,     1.78396E-27,     4.82459E-29,     9.48351E-32
    9.99550E-01,     1.78399E-27,     4.29860E-29,     1.97736E-31
    9.99560E-01,     1.78401E-27,     5.99461E-29,     2.40013E-31
    9.99570E-01,     1.78403E-27,     5.66657E-29,     2.65789E-31
    9.99580E-01,     1.78405E-27,     4.04146E-29,     2.50707E-31
    9.99590E-01,     1.78408E-27,     5.34067E-29,     3.87617E-32
    9.99600E-01,     1.78410E-27,     4.70528E-29,     5.08374E-31
    9.99610E-01,     1.78412E-27,     3.43724E-29,     3.99927E-31
    9.99620E-01,     1.78414E-27,     3.23736E-29,     1.84810E-31
    9.99630E-01,     1.78416E-27,     5.49592E-29,     5.45848E-31
    9.99640E-01,     1.78419E-27,     3.23377E-29,     5.98854E-32
    9.99650E-01,     1.78421E-27,     4.06188E-29,     2.69315E-31
    9.99660E-01,     1.78423E-27,     2.49164E-29,     3.02217E-32
    9.99670E-01,     1.78425E-27,     5.41490E-29,     5.04698E-31
    9.99680E-01,     1.78428E-27,     3.41699E-29,     1.63451E-31
    9.99690E-01,     1.78430E-27,     3.98353E-29,     1.56127E-31
    9.99700E-01,     1.78432E-27,     4.48074E-29,     5.87099E-31
    9.99710E-01,     1.78434E-27,     3.07517E-29,     9.90109E-32
    9.99720E-01,     1.78436E-27,     5.14735E-29,     3.29475E-31
    9.99730E-01,     1.78439E-27,     4.96081E-29,     2.70527E-32
    9.99740E-01,     1.78441E-27,     5.31969E-29,     9.04339E-32
    9.99750E-01,     1.78443E-27,     4.21890E-29,     3.13920E-32
    9.99760E-01,     1.78445E-27,     6.80452E-29,     3.27329E-31
    9.99770E-01,     1.78448E-27,     2.77567E-29,     2.73985E-32
    9.99780E-01,     1.78450E-27,     3.23822E-29,     2.47853E-32
    9.99790E-01,     1.78452E-27,     4.84815E-29,     7.18730E-32
    9.99800E-01,     1.78454E-27,     2.49297E-29,     6.16947E-32
    9.99810E-01,     1.78456E-27,     4.08461E-29,     4.01876E-32
    9.99820E-01,     1.78459E-27,     3.42058E-29,     9.71360E-32
    9.99830E-01,     1.78461E-27,     4.49665E-29,     4.60942E-31
    9.99840E-01,     1.78463E-27,     2.88810E-29,     2.33533E-31
    9.99850E-01,     1.78465E-27,     4.60877E-29,     1.57642E-31
    9.99860E-01,     1.78468E-27,     3.72375E-29,     1.53469E-33
    9.99870E-01,     1.78470E-27,     5.02781E-29,     4.23888E-31
    9.99880E-01,     1.78472E-27,     6.01818E-29,     1.63393E-31
    9.99890E-01,     1.78474E-27,     4.50073E-29,     1.38856E-31
    9.99900E-01,     1.78477E-27,     4.25146E-29,     6.66606E-31
    9.99910E-01,     1.78479E-27,     5.85537E-29,     2.00613E-31
    9.99920E-01,     1.78481E-27,     5.59970E-29,     4.00634E-32
    9.99930E-01,     1.78483E-27,     5.39118E-29,     1.74352E-31
    9.99940E-01,     1.78485E-27,     4.76278E-29,     2.00504E-31
    9.99950E-01,     1.78488E-27,     4.03913E-29,     5.81411E-31
    9.99960E-01,     1.78490E-27,     2.78849E-29,     4.02262E-32
    9.99970E-01,     1.78492E-27,     4.12187E-29,     3.28637E-31
    9.99980E-01,     1.78494E-27,     1.55820E-29,     2.61902E-32
    9.99990E-01,     1.78497E-27,     4.82212E-29,     7.39238E-31
    1.00000E+00,     1.78499E-27,     1.84077E-29,     1.95421E-67
    1.00001E+00,     1.78501E-27,     5.23393E-29,     2.02301E-31
    1.00002E+00,     1.78503E-27,     5.07144E-29,     9.88432E-32
    1.00003E+00,     1.78506E-27,     7.84595E-29,     2.28838E-31
    1.00004E+00,     1.78508E-27,     3.55967E-29,     3.77890E-31
    1.00005E+00,     1.78510E-27,     5.36256E-29,     1.72683E-31
    1.00006E+00,     1.78512E-27,     7.18983E-29,     3.70255E-31
    1.00007E+00,     1.78514E-27,     6.27515E-29,     3.96707E-31
    1.00008E+00,     1.78517E-27,     5.25751E-29,     1.15552E-31
    1.00009E+00,     1.78519E-27,     5.68359E-29,     5.15382E-31
    1.00010E+00,     1.78521E-27,     6.30521E-29,     7.98120E-31
    1.00011E+00,     1.78523E-27,     6.14097E-29,     1.28878E-31
    1.00012E+00,     1.78526E-27,     5.54134E-29,     3.19414E-31
    1.00013E+00,     1.78528E-27,     5.54250E-29,     2.41506E-31
    1.00014E+00,     1.78530E-27,     6.86896E-29,     8.93220E-32
    1.00015E+00,     1.78532E-27,     7.84834E-29,     5.89967E-32
    1.00016E+00,     1.78535E-27,     5.45058E-29,     2.69867E-31
    1.00017E+00,     1.78537E-27,     4.85090E-29,     1.94827E-31
    1.00018E+00,     1.78539E-27,     4.94403E-29,     2.44585E-31
    1.00019E+00,     1.78541E-27,     5.97650E-29,     2.26239E-31
    1.00020E+00,     1.78543E-27,     3.39818E-29,     2.71324E-32
    1.00021E+00,     1.78546E-27,     5.24746E-29,     2.92707E-31
    1.00022E+00,     1.78548E-27,     5.10427E-29,     6.64507E-32
    1.00023E+00,     1.78550E-27,     4.28330E-29,     2.34631E-31
    1.00024E+00,     1.78552E-27,     5.39338E-29,     4.26398E-31
    1.00025E+00,     1.78555E-27,     2.63399E-29,     2.04621E-31
    1.00026E+00,     1.78557E-27,     7.25190E-29,     2.89292E-31
    1.00027E+00,     1.78559E-27,     5.20502E-29,     1.69776E-31
    1.00028E+00,     1.78561E-27,     5.30138E-29,     1.00025E-31
    1.00029E+00,     1.78564E-27,     3.84326E-29,     2.27612E-31
    1.00030E+00,     1.78566E-27,     7.86392E-29,     3.52778E-31
    1.00031E+00,     1.78568E-27,     4.96112E-29,     4.07301E-31
    1.00032E+00,     1.78570E-27,     4.91178E-29,     1.04399E-31
    1.00033E+00,     1.78573E-27,     3.83556E-29,     1.93061E-31
    1.00034E+00,     1.78575E-27,     7.16444E-29,     3.27692E-31
    1.00035E+00,     1.78577E-27,     8.09017E-29,     1.49713E-31
    1.00036E+00,     1.78579E-27,     3.61100E-29,     1.89684E-31
    1.00037E+00,     1.78582E-27,     6.42596E-29,     2.45525E-31
    1.00038E+00,     1.78584E-27,     7.95343E-29,     8.26003E-32
    1.00039E+00,     1.78586E-27,     5.77802E-29,     4.27711E-31
    1.00040E+00,     1.78588E-27,     3.72468E-29,     2.86463E-31
    1.00041E+00,     1.78590E-27,     4.95821E-29,     1.22795E-31
    1.00042E+00,     1.78593E-27,     7.25775E-29,     2.85617E-31
    1.00043E+00,     1.78595E-27,     5.79466E-29,     4.13976E-31
    1.00044E+00,     1.78597E-27,     4.11583E-29,     3.12947E-31
    1.00045E+00,     1.78599E-27,     4.06237E-29,     7.50423E-32
    1.00046E+00,     1.78602E-27,     7.56592E-29,     3.73475E-31
    1.00047E+00,     1.78604E-27,     5.03000E-29,     5.03649E-31
    1.00048E+00,     1.78606E-27,     3.15210E-29,     5.81926E-32
    1.00049E+00,     1.78609E-27,     5.09875E-29,     7.97315E-32
    1.00050E+00,     1.78611E-27,     8.03127E-29,     6.13534E-31
    1.00051E+00,     1.78613E-27,     5.93565E-29,     4.25145E-31
    1.00052E+00,     1.78615E-27,     6.55096E-29,     1.13259E-31
    1.00053E+00,     1.78618E-27,     3.35221E-29,     3.07231E-32
    1.00054E+00,     1.78620E-27,     4.97870E-29,     4.25051E-31
    1.00055E+00,     1.78622E-27,     5.63269E-29,     7.00475E-32
    1.00056E+00,     1.78624E-27,     4.70353E-29,     3.89819E-31
    1.00057E+00,     1.78627E-27,     4.68429E-29,     7.47893E-32
    1.00058E+00,     1.78629E-27,     7.70509E-29,     3.29184E-32
    1.00059E+00,     1.78631E-27,     6.08489E-29,     1.46421E-31
    1.00060E+00,     1.78634E-27,     5.39647E-29,     3.98902E-31
    1.00061E+00,     1.78636E-27,     5.99849E-29,     4.95557E-31
    1.00062E+00,     1.78638E-27,     5.30527E-29,     4.85989E-31
    1.00063E+00,     1.78641E-27,     4.62965E-29,     2.73410E-31
    1.00064E+00,     1.78643E-27,     5.74922E-29,     5.10680E-31
    1.00065E+00,     1.78645E-27,     7.01011E-29,     4.21006E-31
    1.00066E+00,     1.78648E-27,     5.53232E-29,     4.62630E-31
    1.00067E+00,     1.78650E-27,     6.24314E-29,     1.00156E-31
    1.00068E+00,     1.78652E-27,     6.28955E-29,     5.63914E-31
    1.00069E+00,     1.78655E-27,     5.63273E-29,     1.89054E-31
    1.00070E+00,     1.78657E-27,     5.78735E-29,     3.57268E-31
    1.00071E+00,     1.78659E-27,     5.74932E-29,     7.66763E-32
    1.00072E+00,     1.78662E-27,     5.10119E-29,     2.16804E-31
    1.00073E+00,     1.78664E-27,     5.10461E-29,     2.30367E-31
    1.00074E+00,     1.78667E-27,     4.68824E-29,     8.44716E-32
    1.00075E+00,     1.78669E-27,     6.21135E-29,     4.74263E-31
    1.00076E+00,     1.78671E-27,     5.31397E-29,     4.19799E-31
    1.00077E+00,     1.78674E-27,     7.05860E-29,     2.50933E-31
    1.00078E+00,     1.78676E-27,     7.04071E-29,     1.71088E-31
    1.00079E+00,     1.78679E-27,     5.52148E-29,     2.88174E-31
    1.00080E+00,     1.78681E-27,     4.06133E-29,     5.87698E-32
    1.00081E+00,     1.78684E-27,     3.27921E-29,     2.07240E-31
    1.00082E+00,     1.78686E-27,     6.08471E-29,     5.39737E-31
    1.00083E+00,     1.78689E-27,     7.53659E-29,     6.52455E-31
    1.00084E+00,     1.78691E-27,     3.27739E-29,     7.33866E-32
    1.00085E+00,     1.78694E-27,     6.93706E-29,     5.14004E-31
    1.00086E+00,     1.78696E-27,     6.22899E-29,     9.49621E-32
    1.00087E+00,     1.78699E-27,     5.05376E-29,     1.93788E-31
    1.00088E+00,     1.78701E-27,     4.14672E-29,     1.28586E-31
    1.00089E+00,     1.78704E-27,     4.83660E-29,     7.02148E-32
    1.00090E+00,     1.78706E-27,     6.60919E-29,     3.30222E-31
    1.00091E+00,     1.78709E-27,     5.89596E-29,     8.97263E-31
    1.00092E+00,     1.78712E-27,     6.04825E-29,     2.83932E-31
    1.00093E+00,     1.78714E-27,     5.27846E-29,     3.99444E-32
    1.00094E+00,     1.78717E-27,     5.59768E-29,     3.13173E-31
    1.00095E+00,     1.78720E-27,     5.22332E-29,     1.62587E-31
    1.00096E+00,     1.78722E-27,     3.72518E-29,     7.19561E-32
    1.00097E+00,     1.78725E-27,     4.43985E-29,     3.20203E-31
    1.00098E+00,     1.78728E-27,     8.16083E-29,     3.24144E-31
    1.00099E+00,     1.78730E-27,     5.48796E-29,     2.87090E-31
    1.00100E+00,     1.78733E-27,     6.06973E-29,     1.88500E-31
    1.00101E+00,     1.78736E-27,     3.13418E-29,     1.21483E-31
    1.00102E+00,     1.78739E-27,     6.45898E-29,     3.39117E-31
    1.00103E+00,     1.78742E-27,     3.68993E-29,     1.05644E-31
    1.00104E+00,     1.78745E-27,     3.87724E-29,     5.15083E-31
    1.00105E+00,     1.78747E-27,     6.43349E-29,     3.07399E-31
    1.00106E+00,     1.78750E-27,     7.27057E-29,     4.21689E-31
    1.00107E+00,     1.78753E-27,     6.10203E-29,     4.24457E-31
    1.00108E+00,     1.78756E-27,     4.52078E-29,     4.25192E-32
    1.00109E+00,     1.78759E-27,     4.62235E-29,     5.62985E-31
    1.00110E+00,     1.78762E-27,     5.78219E-29,     3.60820E-31
    1.00111E+00,     1.78765E-27,     3.95412E-29,     4.54658E-32
    1.00112E+00,     1.78769E-27,     3.61454E-29,     2.38626E-31
    1.00113E+00,     1.78772E-27,     5.24759E-29,     2.22636E-31
    1.00114E+00,     1.78775E-27,     6.83122E-29,     9.20824E-33
    1.00115E+00,     1.78778E-27,     6.31689E-29,     2.20937E-31
    1.00116E+00,     1.78781E-27,     4.26000E-29,     4.41446E-31
    1.00117E+00,     1.78784E-27,     3.25815E-29,     1.66867E-31
    1.00118E+00,     1.78788E-27,     4.85098E-29,     4.59938E-31
    1.00119E+00,     1.78791E-27,     6.64116E-29,     8.44297E-32
    1.00120E+00,     1.78794E-27,     2.81689E-29,     4.65769E-31
    1.00121E+00,     1.78798E-27,     3.62842E-29,     1.01588E-31
    1.00122E+00,     1.78801E-27,     5.60974E-29,     4.17234E-31
    1.00123E+00,     1.78805E-27,     4.74216E-29,     3.98176E-31
    1.00124E+00,     1.78808E-27,     6.56775E-29,     3.04834E-31
    1.00125E+00,     1.78812E-27,     2.44500E-29,     4.85477E-31
    1.00126E+00,     1.78816E-27,     7.45124E-29,     4.26582E-31
    1.00127E+00,     1.78819E-27,     5.52480E-29,     9.10990E-31
    1.00128E+00,     1.78823E-27,     6.23173E-29,     4.67744E-31
    1.00129E+00,     1.78827E-27,     5.37962E-29,     1.42458E-31
    1.00130E+00,     1.78830E-27,     8.06242E-29,     1.95338E-31
    1.00131E+00,     1.78834E-27,     6.58856E-29,     3.64079E-31
    1.00132E+00,     1.78838E-27,     5.71737E-29,     1.97527E-31
    1.00133E+00,     1.78842E-27,     5.78964E-29,     1.65150E-31
    1.00134E+00,     1.78846E-27,     7.60667E-29,     2.62706E-31
    1.00135E+00,     1.78850E-27,     6.02668E-29,     6.17673E-31
    1.00136E+00,     1.78854E-27,     3.76760E-29,     6.55679E-31
    1.00137E+00,     1.78858E-27,     2.44001E-29,     6.40334E-31
    1.00138E+00,     1.78863E-27,     8.46983E-29,     4.86873E-31
    1.00139E+00,     1.78867E-27,     6.49399E-29,     4.31451E-31
    1.00140E+00,     1.78871E-27,     6.98410E-29,     9.12241E-31
    1.00141E+00,     1.78876E-27,     6.70573E-29,     2.22364E-31
    1.00142E+00,     1.78880E-27,     6.44731E-29,     1.00149E-30
    1.00143E+00,     1.78885E-27,     5.72533E-29,     2.41272E-31
    1.00144E+00,     1.78889E-27,     6.45559E-29,     1.78538E-31
    1.00145E+00,     1.78894E-27,     5.41157E-29,     3.34398E-31
    1.00146E+00,     1.78899E-27,     7.39713E-29,     4.03582E-31
    1.00147E+00,     1.78903E-27,     7.97695E-29,     6.10219E-31
    1.00148E+00,     1.78908E-27,     4.66532E-29,     6.47142E-31
    1.00149E+00,     1.78913E-27,     5.43188E-29,     7.91216E-31
    1.00150E+00,     1.78918E-27,     7.41400E-29,     1.25891E-30
    1.00151E+00,     1.78923E-27,     7.44985E-29,     1.19371E-31
    1.00152E+00,     1.78928E-27,     5.46165E-29,     6.82617E-31
    1.00153E+00,     1.78934E-27,     3.03813E-29,     9.34158E-34
    1.00154E+00,     1.78939E-27,     6.55525E-29,     8.44346E-31
    1.00155E+00,     1.78944E-27,     6.30089E-29,     5.19005E-31
    1.00156E+00,     1.78950E-27,     3.91518E-29,     1.82853E-31
    1.00157E+00,     1.78955E-27,     3.54767E-29,     4.49085E-31
    1.00158E+00,     1.78961E-27,     6.18926E-29,     7.39005E-31
    1.00159E+00,     1.78967E-27,     5.36027E-29,     5.89948E-31
    1.00160E+00,     1.78973E-27,     6.95674E-29,     1.31746E-30
